docid,term,count
2417_txt_trade,adviser,1
6096_txt_acq,adviser,1
8405_txt_crude,adviser,2
10784_txt_acq,advisers,1
11658_txt_trade,advisers,1
15666_txt_trade,advisers,1
16176_txt_acq,advisers,1
16215_txt_acq,advisers,1
17863_txt_acq,advisers,2
1836_txt_acq,advisers,1
20769_txt_interest,advisers,1
237_txt_crude,advisers,1
3264_txt_acq,advisers,1
6630_txt_acq,advisers,3
6665_txt_acq,advisers,1
8944_txt_acq,advisers,1
9872_txt_acq,advisers,1
11397_txt_trade,advises,1
6819_txt_acq,advises,1
3139_txt_acq,advising,1
4127_txt_acq,advising,1
11915_txt_acq,advisor,1
12305_txt_acq,advisor,1
13182_txt_acq,advisor,1
13263_txt_earn,advisor,1
17573_txt_acq,advisor,2
18229_txt_acq,advisor,2
19683_txt_acq,advisor,1
19713_txt_acq,advisor,1
19760_txt_acq,advisor,1
2500_txt_acq,advisor,1
4970_txt_acq,advisor,1
11915_txt_acq,advisors,1
12044_txt_earn,advisors,1
13263_txt_earn,advisors,1
14028_txt_acq,advisors,2
16163_txt_acq,advisors,1
4135_txt_acq,advisors,1
6819_txt_acq,advisors,1
7218_txt_acq,advisors,1
10355_txt_trade,advisory,1
1499_txt_trade,advisory,1
16700_txt_acq,advisory,1
17305_txt_trade,advisory,1
19441_txt_acq,advisory,2
3539_txt_interest,advisory,2
3542_txt_interest,advisory,1
3982_txt_interest,advisory,1
4031_txt_trade,advisory,1
8044_txt_trade,advisory,1
8666_txt_acq,advisory,1
8982_txt_trade,advisory,1
1356_txt_trade,advocate,1
6163_txt_crude,advocate,1
11118_txt_crude,advocated,1
17780_txt_crude,advocated,1
6119_txt_crude,advocated,1
6163_txt_crude,advocated,1
6169_txt_crude,advocated,1
18138_txt_acq,advsior,1
11630_txt_earn,aec,1
6313_txt_earn,aeco,1
18075_txt_acq,aeg,1
18592_txt_acq,aeg,1
15200_txt_crude,aegean,2
2517_txt_crude,aegean,2
835_txt_crude,aegean,4
18238_txt_acq,aegnas,1
18238_txt_acq,aegon,4
17771_txt_crude,aerial,1
9208_txt_crude,aerial,1
12858_txt_acq,aerojet,1
6665_txt_acq,aerojet,1
10784_txt_acq,aerospace,1
13966_txt_earn,aerospace,1
18210_txt_acq,aerospace,1
20989_txt_trade,aerospace,1
2802_txt_acq,aerospace,1
3596_txt_acq,aerospace,3
4201_txt_acq,aerospace,1
6665_txt_acq,aerospace,1
787_txt_acq,aerospace,1
8644_txt_earn,aerospace,1
4216_txt_earn,aerotech,1
2225_txt_acq,aet,1
2225_txt_acq,aetna,4
15561_txt_acq,afcx,1
11174_txt_trade,affairs,1
11397_txt_trade,affairs,1
13045_txt_trade,affairs,1
13649_txt_trade,affairs,1
14739_txt_trade,affairs,1
14881_txt_trade,affairs,1
14912_txt_trade,affairs,1
1588_txt_trade,affairs,1
15964_txt_crude,affairs,1
16095_txt_trade,affairs,1
16871_txt_trade,affairs,1
17359_txt_crude,affairs,1
17429_txt_crude,affairs,1
17771_txt_crude,affairs,1
18186_txt_crude,affairs,1
1951_txt_trade,affairs,1
1963_txt_trade,affairs,1
19683_txt_acq,affairs,1
21369_txt_crude,affairs,1
4132_txt_earn,affairs,1
5717_txt_trade,affairs,1
5954_txt_trade,affairs,1
6764_txt_interest,affairs,1
6926_txt_trade,affairs,1
8029_txt_trade,affairs,2
835_txt_crude,affairs,1
8602_txt_trade,affairs,1
8663_txt_trade,affairs,1
8982_txt_trade,affairs,1
9076_txt_trade,affairs,1
9509_txt_acq,affairs,1
9603_txt_trade,affairs,1
991_txt_trade,affairs,1
10255_txt_trade,affect,1
11225_txt_trade,affect,1
11390_txt_trade,affect,1
11717_txt_earn,affect,1
11831_txt_interest,affect,1
12848_txt_trade,affect,1
15366_txt_acq,affect,1
19539_txt_trade,affect,1
19998_txt_crude,affect,1
20744_txt_acq,affect,1
2500_txt_acq,affect,1
3290_txt_acq,affect,1
342_txt_trade,affect,1
4028_txt_crude,affect,1
4425_txt_crude,affect,1
4429_txt_crude,affect,1
6090_txt_acq,affect,1
6125_txt_crude,affect,1
7310_txt_interest,affect,1
9445_txt_crude,affect,1
9697_txt_trade,affect,1
9763_txt_trade,affect,1
12318_txt_earn,affected,1
13236_txt_crude,affected,1
15149_txt_acq,affected,1
15939_txt_crude,affected,1
1692_txt_crude,affected,1
17478_txt_crude,affected,1
17771_txt_crude,affected,1
17864_txt_acq,affected,1
19377_txt_trade,affected,2
19559_txt_crude,affected,1
20021_txt_interest,affected,1
21491_txt_interest,affected,1
2767_txt_crude,affected,1
4028_txt_crude,affected,1
4835_txt_trade,affected,1
5276_txt_earn,affected,1
6184_txt_crude,affected,1
714_txt_acq,affected,1
9761_txt_earn,affected,1
11390_txt_trade,affecting,1
16434_txt_earn,affecting,1
17452_txt_trade,affecting,1
17771_txt_crude,affecting,1
18252_txt_acq,affecting,1
5895_txt_trade,affecting,1
8117_txt_crude,affecting,2
9192_txt_earn,affecting,1
15227_txt_earn,affects,1
17292_txt_interest,affects,1
17452_txt_trade,affects,1
20744_txt_acq,affects,1
8151_txt_trade,affects,1
10347_txt_trade,affiliate,2
11253_txt_acq,affiliate,1
11514_txt_acq,affiliate,1
11888_txt_acq,affiliate,1
16677_txt_acq,affiliate,1
17993_txt_acq,affiliate,1
3592_txt_crude,affiliate,2
3920_txt_acq,affiliate,1
4465_txt_acq,affiliate,1
12629_txt_acq,affiliated,1
12822_txt_acq,affiliated,1
16700_txt_acq,affiliated,1
16874_txt_acq,affiliated,1
18523_txt_crude,affiliated,2
3920_txt_acq,affiliated,1
4918_txt_acq,affiliated,1
5080_txt_acq,affiliated,1
8514_txt_acq,affiliated,2
8717_txt_acq,affiliated,1
96_txt_acq,affiliated,1
11373_txt_acq,affiliates,1
16163_txt_acq,affiliates,1
17822_txt_acq,affiliates,1
1886_txt_acq,affiliates,1
3592_txt_crude,affiliates,1
5081_txt_acq,affiliates,1
6282_txt_acq,affiliates,1
8823_txt_acq,affiliates,1
9101_txt_earn,affiliates,2
9246_txt_acq,affiliates,1
9444_txt_earn,affiliates,1
14715_txt_acq,affiliation,1
7635_txt_acq,affiliation,1
10080_txt_crude,affirmation,1
2728_txt_acq,affirmative,1
4733_txt_acq,affirmative,1
15617_txt_interest,affirmed,1
20409_txt_interest,afford,1
20744_txt_acq,afford,1
3364_txt_crude,afford,1
3563_txt_crude,afford,1
6996_txt_crude,afford,1
10784_txt_acq,afg,1
11253_txt_acq,afg,1
11492_txt_acq,afg,4
6630_txt_acq,afg,1
6665_txt_acq,afg,1
6819_txt_acq,afg,1
8204_txt_acq,afg,2
9087_txt_acq,afg,2
5376_txt_trade,aflcio,1
5561_txt_trade,aflcio,1
16094_txt_trade,afraid,1
16357_txt_trade,afraid,1
11487_txt_trade,africa,1
12504_txt_acq,africa,1
13046_txt_trade,africa,2
13142_txt_crude,africa,1
16207_txt_earn,africa,1
1886_txt_acq,africa,3
19273_txt_trade,africa,1
1990_txt_crude,africa,1
2728_txt_acq,africa,1
338_txt_trade,africa,1
4259_txt_trade,africa,3
7576_txt_earn,africa,2
12504_txt_acq,african,3
14293_txt_interest,african,1
17075_txt_trade,african,1
17251_txt_trade,african,1
1886_txt_acq,african,1
19273_txt_trade,african,1
338_txt_trade,african,1
4097_txt_earn,african,1
4259_txt_trade,african,1
8240_txt_trade,african,3
8599_txt_trade,african,1
8725_txt_trade,african,1
9527_txt_crude,african,1
12803_txt_crude,africas,1
17251_txt_trade,africas,1
4259_txt_trade,africas,1
7576_txt_earn,africas,2
20865_txt_trade,aftermath,1
10693_txt_crude,afternoon,1
15049_txt_interest,afternoon,1
15239_txt_acq,afternoon,1
15840_txt_trade,afternoon,2
17771_txt_crude,afternoon,1
18746_txt_crude,afternoon,1
3007_txt_interest,afternoon,1
3043_txt_interest,afternoon,1
3111_txt_interest,afternoon,1
7659_txt_acq,afternoon,1
8690_txt_acq,afternoon,1
9943_txt_interest,afternoon,1
110_txt_acq,aftertax,1
11378_txt_acq,aftertax,1
12397_txt_earn,aftertax,2
14324_txt_earn,aftertax,1
15674_txt_earn,aftertax,1
15691_txt_earn,aftertax,2
16619_txt_earn,aftertax,1
17212_txt_acq,aftertax,1
1846_txt_earn,aftertax,1
20393_txt_earn,aftertax,1
21260_txt_earn,aftertax,3
21302_txt_earn,aftertax,1
21436_txt_earn,aftertax,1
20038_txt_interest,afterwards,1
20095_txt_crude,afterwards,1
5127_txt_interest,afterwhich,1
10398_txt_earn,ag,1
11657_txt_acq,ag,1
12084_txt_interest,ag,2
12395_txt_acq,ag,3
18138_txt_acq,ag,1
20396_txt_acq,ag,1
3459_txt_acq,ag,5
4132_txt_earn,ag,1
4465_txt_acq,ag,1
4692_txt_earn,ag,1
4733_txt_acq,ag,1
4795_txt_earn,ag,1
5091_txt_acq,ag,1
5162_txt_acq,ag,1
5276_txt_earn,ag,1
5371_txt_trade,ag,1
5402_txt_earn,ag,1
6090_txt_acq,ag,1
6453_txt_interest,ag,4
6473_txt_acq,ag,1
6525_txt_earn,ag,1
6816_txt_earn,ag,1
7570_txt_acq,ag,1
7813_txt_acq,ag,1
8137_txt_interest,ag,1
8177_txt_earn,ag,2
9417_txt_earn,ag,1
9443_txt_acq,ag,1
9570_txt_acq,ag,1
8405_txt_crude,agcny,1
1210_txt_trade,aged,1
5278_txt_trade,ageing,1
10102_txt_acq,agencies,1
1356_txt_trade,agencies,1
1676_txt_acq,agencies,1
18302_txt_trade,agencies,2
2970_txt_crude,agencies,1
331_txt_acq,agencies,1
7635_txt_acq,agencies,1
10632_txt_crude,agency,1
1210_txt_trade,agency,1
12609_txt_crude,agency,1
13008_txt_interest,agency,3
13046_txt_trade,agency,1
13056_txt_crude,agency,1
13256_txt_crude,agency,2
13266_txt_crude,agency,2
13291_txt_crude,agency,1
1356_txt_trade,agency,1
15244_txt_crude,agency,2
15840_txt_trade,agency,1
16096_txt_interest,agency,1
16695_txt_acq,agency,1
1686_txt_crude,agency,1
17199_txt_crude,agency,1
17780_txt_crude,agency,1
18399_txt_trade,agency,1
1948_txt_crude,agency,2
19506_txt_crude,agency,2
19560_txt_crude,agency,1
1963_txt_trade,agency,1
19760_txt_acq,agency,2
20778_txt_crude,agency,1
21131_txt_crude,agency,1
2121_txt_crude,agency,1
2128_txt_acq,agency,6
21369_txt_crude,agency,1
21568_txt_crude,agency,1
2383_txt_crude,agency,1
248_txt_crude,agency,2
2522_txt_crude,agency,1
2775_txt_crude,agency,1
2838_txt_crude,agency,1
3003_txt_crude,agency,2
3452_txt_crude,agency,2
3455_txt_crude,agency,1
349_txt_crude,agency,1
352_txt_crude,agency,2
3980_txt_crude,agency,1
4067_txt_earn,agency,1
4246_txt_crude,agency,1
4340_txt_crude,agency,1
4488_txt_acq,agency,1
5167_txt_crude,agency,1
5220_txt_trade,agency,1
5244_txt_crude,agency,1
5273_txt_crude,agency,1
7234_txt_acq,agency,2
7791_txt_acq,agency,6
8167_txt_crude,agency,1
8405_txt_crude,agency,1
853_txt_acq,agency,1
13046_txt_trade,agencys,1
16588_txt_earn,agencys,1
1839_txt_trade,agencys,1
1771_txt_acq,agenda,1
3542_txt_interest,agenda,1
9674_txt_crude,agenda,1
3441_txt_trade,agent,1
3553_txt_trade,agent,1
8091_txt_acq,agent,1
1103_txt_acq,agents,1
12890_txt_acq,agents,1
5585_txt_earn,agents,1
17199_txt_crude,aggravated,1
5752_txt_trade,aggravation,1
5895_txt_trade,aggravation,1
11663_txt_earn,aggregate,1
12250_txt_acq,aggregate,1
14324_txt_earn,aggregate,1
16510_txt_acq,aggregate,1
16939_txt_crude,aggregate,1
20262_txt_interest,aggregate,1
372_txt_acq,aggregate,1
436_txt_acq,aggregate,1
6453_txt_interest,aggregate,2
8137_txt_interest,aggregate,1
8691_txt_acq,aggregate,1
8835_txt_crude,aggregate,1
9045_txt_acq,aggregate,1
19483_txt_interest,aggregates,1
20262_txt_interest,aggregates,1
4235_txt_acq,aggregates,3
904_txt_acq,aggregates,2
4408_txt_acq,aggregation,1
21369_txt_crude,aggression,1
14843_txt_acq,aggressive,1
15154_txt_trade,aggressive,2
18399_txt_trade,aggressive,1
18472_txt_trade,aggressive,1
19950_txt_acq,aggressive,1
3446_txt_trade,aggressive,1
4127_txt_acq,aggressive,1
6346_txt_acq,aggressive,1
8167_txt_crude,aggressive,1
8799_txt_earn,aggressive,1
9943_txt_interest,aggressive,1
11177_txt_acq,aggressively,1
1210_txt_trade,aggressively,1
12521_txt_earn,aggressively,1
18992_txt_trade,aggressively,1
5071_txt_earn,aggressively,1
12803_txt_crude,agip,1
9065_txt_crude,agip,1
9279_txt_crude,agip,2
10000_txt_earn,ago,1
10080_txt_crude,ago,1
10750_txt_crude,ago,1
11498_txt_trade,ago,1
1152_txt_earn,ago,2
1197_txt_trade,ago,1
12203_txt_acq,ago,1
12848_txt_trade,ago,1
13008_txt_interest,ago,1
13482_txt_trade,ago,1
14199_txt_trade,ago,1
14485_txt_acq,ago,1
15617_txt_interest,ago,1
15703_txt_earn,ago,1
15762_txt_earn,ago,2
16096_txt_interest,ago,1
16278_txt_earn,ago,1
16496_txt_earn,ago,1
16636_txt_crude,ago,1
16680_txt_acq,ago,2
16985_txt_trade,ago,1
17212_txt_acq,ago,1
17359_txt_crude,ago,1
17478_txt_crude,ago,1
17593_txt_interest,ago,1
18302_txt_trade,ago,2
18332_txt_crude,ago,1
18938_txt_acq,ago,1
19128_txt_crude,ago,1
19167_txt_interest,ago,1
19191_txt_interest,ago,1
19433_txt_trade,ago,1
19483_txt_interest,ago,1
1963_txt_trade,ago,2
20048_txt_interest,ago,1
20396_txt_acq,ago,1
2064_txt_interest,ago,2
20865_txt_trade,ago,2
2729_txt_earn,ago,1
3269_txt_earn,ago,2
331_txt_acq,ago,1
3556_txt_crude,ago,1
3563_txt_crude,ago,1
4156_txt_trade,ago,1
4425_txt_crude,ago,2
4692_txt_earn,ago,1
4810_txt_earn,ago,1
504_txt_acq,ago,1
5236_txt_trade,ago,1
5507_txt_trade,ago,1
5796_txt_crude,ago,1
6034_txt_acq,ago,1
6111_txt_crude,ago,1
6716_txt_trade,ago,1
6944_txt_acq,ago,1
6964_txt_trade,ago,1
7135_txt_trade,ago,1
7287_txt_crude,ago,1
8106_txt_trade,ago,3
8186_txt_trade,ago,3
853_txt_acq,ago,1
8553_txt_crude,ago,2
8637_txt_trade,ago,1
8935_txt_earn,ago,1
9110_txt_acq,ago,1
9135_txt_trade,ago,1
9181_txt_earn,ago,1
9328_txt_earn,ago,1
19170_txt_earn,agreao,1
11487_txt_trade,agree,2
16214_txt_interest,agree,1
16215_txt_acq,agree,1
16995_txt_acq,agree,1
17929_txt_crude,agree,2
17943_txt_interest,agree,1
17963_txt_crude,agree,1
18302_txt_trade,agree,1
18621_txt_crude,agree,1
18992_txt_trade,agree,1
19273_txt_trade,agree,1
19546_txt_trade,agree,1
2228_txt_interest,agree,1
2725_txt_interest,agree,2
3843_txt_crude,agree,1
4340_txt_crude,agree,1
6598_txt_crude,agree,1
8982_txt_trade,agree,1
9365_txt_acq,agree,1
10209_txt_trade,agreed,2
10264_txt_trade,agreed,1
10347_txt_trade,agreed,1
10375_txt_trade,agreed,1
10458_txt_acq,agreed,1
10508_txt_acq,agreed,1
10768_txt_acq,agreed,1
10788_txt_acq,agreed,1
10918_txt_acq,agreed,2
10960_txt_acq,agreed,1
10985_txt_acq,agreed,1
11177_txt_acq,agreed,1
11192_txt_acq,agreed,1
11222_txt_trade,agreed,1
11315_txt_trade,agreed,1
11344_txt_acq,agreed,2
11393_txt_acq,agreed,1
11403_txt_crude,agreed,1
11487_txt_trade,agreed,1
11707_txt_acq,agreed,1
11763_txt_acq,agreed,2
11867_txt_acq,agreed,1
11888_txt_acq,agreed,1
11891_txt_acq,agreed,1
11916_txt_acq,agreed,1
12087_txt_acq,agreed,1
12122_txt_interest,agreed,1
12395_txt_acq,agreed,1
12600_txt_acq,agreed,1
12822_txt_acq,agreed,1
12848_txt_trade,agreed,2
12883_txt_acq,agreed,1
12890_txt_acq,agreed,1
13046_txt_trade,agreed,1
1306_txt_crude,agreed,2
13276_txt_crude,agreed,1
13290_txt_crude,agreed,1
1335_txt_crude,agreed,1
13714_txt_acq,agreed,1
14028_txt_acq,agreed,1
14220_txt_trade,agreed,1
14293_txt_interest,agreed,1
14542_txt_acq,agreed,1
1480_txt_acq,agreed,1
14843_txt_acq,agreed,2
15004_txt_acq,agreed,1
15111_txt_acq,agreed,1
15352_txt_trade,agreed,3
15501_txt_acq,agreed,1
15561_txt_acq,agreed,1
15629_txt_acq,agreed,1
15664_txt_acq,agreed,1
15879_txt_acq,agreed,1
15961_txt_acq,agreed,1
16163_txt_acq,agreed,1
16214_txt_interest,agreed,1
16404_txt_acq,agreed,1
16457_txt_acq,agreed,1
16651_txt_crude,agreed,1
16658_txt_crude,agreed,1
1676_txt_acq,agreed,1
1680_txt_trade,agreed,1
16917_txt_acq,agreed,1
16935_txt_trade,agreed,1
16941_txt_acq,agreed,1
16957_txt_trade,agreed,1
16992_txt_acq,agreed,1
17004_txt_acq,agreed,3
17074_txt_trade,agreed,1
17086_txt_acq,agreed,1
1718_txt_earn,agreed,1
17212_txt_acq,agreed,1
17250_txt_acq,agreed,2
17282_txt_trade,agreed,1
1729_txt_acq,agreed,1
17338_txt_trade,agreed,2
1739_txt_acq,agreed,2
17488_txt_acq,agreed,1
17595_txt_acq,agreed,1
17716_txt_acq,agreed,1
17798_txt_acq,agreed,1
17863_txt_acq,agreed,1
17929_txt_crude,agreed,2
17943_txt_interest,agreed,1
17948_txt_trade,agreed,1
17963_txt_crude,agreed,2
17978_txt_acq,agreed,1
18040_txt_acq,agreed,1
18138_txt_acq,agreed,1
18438_txt_acq,agreed,2
185_txt_acq,agreed,1
18621_txt_crude,agreed,1
18906_txt_acq,agreed,1
18938_txt_acq,agreed,1
19069_txt_crude,agreed,1
19128_txt_crude,agreed,1
19181_txt_acq,agreed,1
19273_txt_trade,agreed,1
19285_txt_crude,agreed,2
19312_txt_acq,agreed,1
19368_txt_acq,agreed,1
19499_txt_crude,agreed,1
19509_txt_crude,agreed,1
19556_txt_crude,agreed,1
19559_txt_crude,agreed,1
19666_txt_acq,agreed,1
19711_txt_acq,agreed,1
19890_txt_acq,agreed,1
19943_txt_acq,agreed,1
20048_txt_interest,agreed,1
20216_txt_acq,agreed,1
20459_txt_crude,agreed,1
20632_txt_crude,agreed,1
20693_txt_acq,agreed,1
21041_txt_acq,agreed,1
2121_txt_crude,agreed,1
21261_txt_acq,agreed,1
21376_txt_acq,agreed,1
21568_txt_crude,agreed,2
2225_txt_acq,agreed,1
2268_txt_acq,agreed,1
236_txt_crude,agreed,1
2383_txt_crude,agreed,1
2417_txt_trade,agreed,1
248_txt_crude,agreed,1
2499_txt_trade,agreed,3
2620_txt_trade,agreed,1
2660_txt_acq,agreed,1
2897_txt_acq,agreed,1
2979_txt_interest,agreed,1
3199_txt_trade,agreed,1
331_txt_acq,agreed,1
3446_txt_trade,agreed,1
3452_txt_crude,agreed,2
3455_txt_crude,agreed,1
3509_txt_crude,agreed,1
352_txt_crude,agreed,1
3539_txt_interest,agreed,1
3542_txt_interest,agreed,1
3571_txt_crude,agreed,3
3594_txt_crude,agreed,1
3609_txt_crude,agreed,1
372_txt_acq,agreed,2
3843_txt_crude,agreed,1
3902_txt_trade,agreed,1
3931_txt_trade,agreed,1
3939_txt_acq,agreed,1
4026_txt_trade,agreed,3
4156_txt_trade,agreed,1
4174_txt_crude,agreed,1
4201_txt_acq,agreed,1
4246_txt_crude,agreed,1
4609_txt_crude,agreed,1
5097_txt_acq,agreed,1
5125_txt_crude,agreed,1
5160_txt_trade,agreed,1
5167_txt_crude,agreed,2
5273_txt_crude,agreed,2
5288_txt_trade,agreed,1
5376_txt_trade,agreed,3
551_txt_acq,agreed,1
5561_txt_trade,agreed,2
5675_txt_acq,agreed,1
5902_txt_acq,agreed,1
5973_txt_trade,agreed,1
6111_txt_crude,agreed,1
6124_txt_acq,agreed,1
6177_txt_crude,agreed,1
6208_txt_crude,agreed,1
6348_txt_crude,agreed,1
6604_txt_acq,agreed,1
6695_txt_acq,agreed,1
6716_txt_trade,agreed,1
6767_txt_acq,agreed,1
6874_txt_acq,agreed,1
6926_txt_trade,agreed,3
7011_txt_trade,agreed,1
7046_txt_acq,agreed,1
7319_txt_acq,agreed,3
7475_txt_acq,agreed,1
7593_txt_acq,agreed,2
7802_txt_trade,agreed,1
787_txt_acq,agreed,1
7907_txt_trade,agreed,1
8044_txt_trade,agreed,1
8069_txt_crude,agreed,1
8141_txt_trade,agreed,1
820_txt_acq,agreed,1
8224_txt_acq,agreed,1
8252_txt_trade,agreed,1
8258_txt_earn,agreed,1
8602_txt_trade,agreed,1
8663_txt_trade,agreed,1
8717_txt_acq,agreed,1
873_txt_crude,agreed,2
8755_txt_crude,agreed,1
9015_txt_trade,agreed,2
904_txt_acq,agreed,1
9076_txt_trade,agreed,1
9087_txt_acq,agreed,1
9208_txt_crude,agreed,1
9332_txt_acq,agreed,1
9434_txt_acq,agreed,1
9443_txt_acq,agreed,1
952_txt_crude,agreed,2
9704_txt_trade,agreed,1
1809_txt_trade,agreeeement,1
10255_txt_trade,agreeement,1
15501_txt_acq,agreeing,1
17816_txt_crude,agreeing,1
4174_txt_crude,agreeing,1
10000_txt_earn,agreement,1
10146_txt_acq,agreement,2
10264_txt_trade,agreement,2
10265_txt_trade,agreement,1
10352_txt_trade,agreement,1
10355_txt_trade,agreement,1
10375_txt_trade,agreement,1
10414_txt_acq,agreement,1
10455_txt_trade,agreement,1
10458_txt_acq,agreement,1
10530_txt_trade,agreement,1
10608_txt_trade,agreement,5
10623_txt_trade,agreement,2
10625_txt_trade,agreement,1
10642_txt_trade,agreement,2
10665_txt_trade,agreement,3
10695_txt_trade,agreement,1
10779_txt_trade,agreement,2
10781_txt_trade,agreement,3
10905_txt_trade,agreement,1
10918_txt_acq,agreement,1
11076_txt_trade,agreement,1
11088_txt_acq,agreement,1
11095_txt_acq,agreement,1
11133_txt_acq,agreement,1
11149_txt_crude,agreement,2
11174_txt_trade,agreement,1
11198_txt_trade,agreement,3
11225_txt_trade,agreement,1
11299_txt_acq,agreement,2
11352_txt_trade,agreement,2
11373_txt_acq,agreement,1
11390_txt_trade,agreement,1
11403_txt_crude,agreement,1
11461_txt_trade,agreement,1
11487_txt_trade,agreement,3
11514_txt_acq,agreement,3
11545_txt_trade,agreement,1
11559_txt_crude,agreement,1
11597_txt_acq,agreement,2
11837_txt_acq,agreement,1
11891_txt_acq,agreement,1
11954_txt_acq,agreement,1
11962_txt_acq,agreement,2
11982_txt_acq,agreement,1
12087_txt_acq,agreement,1
12122_txt_interest,agreement,3
12132_txt_acq,agreement,3
12250_txt_acq,agreement,1
12389_txt_earn,agreement,1
12457_txt_trade,agreement,1
12473_txt_trade,agreement,1
12604_txt_trade,agreement,2
12609_txt_crude,agreement,1
12680_txt_crude,agreement,1
12702_txt_acq,agreement,1
12717_txt_acq,agreement,1
12755_txt_trade,agreement,1
12883_txt_acq,agreement,1
13005_txt_acq,agreement,2
13043_txt_acq,agreement,1
13205_txt_acq,agreement,1
13276_txt_crude,agreement,1
